Frecuencia (Hz)	Nivel (dB)
20155.078125	-135.741058
20157.769775	-134.768143
20160.461426	-134.603531
20163.153076	-134.878265
20165.844727	-134.667267
20168.536377	-134.096542
20171.228027	-134.593292
20173.919678	-135.286148
20176.611328	-136.571289
20179.302979	-136.032730
20181.994629	-136.341125
20184.686279	-136.251877
20187.377930	-135.911896
20190.069580	-135.009384
20192.761230	-135.066025
20195.452881	-134.819077
20198.144531	-135.196594
20200.836182	-135.108749
20203.527832	-136.284912
20206.219482	-135.653748
20208.911133	-135.041336
20211.602783	-136.829437
20214.294434	-135.576782
20216.986084	-135.551178
20219.677734	-136.080078
20222.369385	-135.358078
20225.061035	-134.941650
20227.752686	-134.975998
20230.444336	-135.214493
20233.135986	-135.213318
20235.827637	-135.990387
20238.519287	-136.406830
20241.210938	-135.810486
20243.902588	-135.257080
20246.594238	-135.269821
20249.285889	-136.078644
20251.977539	-136.938690
20254.669189	-135.460373
20257.360840	-134.781509
20260.052490	-134.948959
20262.744141	-136.173508
20265.435791	-135.768219
20268.127441	-135.608612
20270.819092	-135.843994
20273.510742	-134.900635
20276.202393	-135.299210
20278.894043	-135.894943
20281.585693	-136.974716
20284.277344	-135.507034
20286.968994	-134.667465
20289.660645	-136.711136
20292.352295	-135.632385
20295.043945	-135.283920
20297.735596	-135.059479
20300.427246	-134.977509
20303.118896	-136.408112
20305.810547	-136.026886
20308.502197	-135.182877
20311.193848	-135.645233
20313.885498	-135.731918
20316.577148	-134.587372
20319.268799	-134.973816
20321.960449	-135.055099
20324.652100	-135.018188
20327.343750	-135.427155
20330.035400	-134.889923
20332.727051	-135.279251
20335.418701	-135.779251
20338.110352	-134.799301
20340.802002	-134.467590
20343.493652	-135.071808
20346.185303	-135.466080
20348.876953	-135.470413
20351.568604	-135.371841
20354.260254	-135.442123
20356.951904	-135.978683
20359.643555	-135.961441
20362.335205	-136.085770
20365.026855	-135.289581
20367.718506	-135.506683
20370.410156	-135.009430
20373.101807	-135.337296
20375.793457	-135.335464
20378.485107	-134.962646
20381.176758	-135.245560
20383.868408	-135.295486
20386.560059	-136.364166
20389.251709	-136.174545
20391.943359	-135.555908
20394.635010	-135.300949
20397.326660	-135.278305
20400.018311	-135.545868
20402.709961	-135.872559
20405.401611	-136.031509
20408.093262	-136.078812
20410.784912	-136.604218
20413.476562	-134.978256
20416.168213	-135.066116
20418.859863	-135.259842
20421.551514	-135.257477
20424.243164	-136.083130
20426.934814	-136.121902
20429.626465	-136.490829
20432.318115	-135.211044
20435.009766	-134.454025
20437.701416	-135.358749
20440.393066	-136.277832
20443.084717	-135.714844
20445.776367	-134.304382
20448.468018	-134.548294
20451.159668	-134.999527
20453.851318	-135.403229
20456.542969	-135.327957
20459.234619	-135.407730
20461.926270	-135.344604
20464.617920	-135.876633
20467.309570	-135.182892
20470.001221	-134.953674
20472.692871	-135.559723
20475.384521	-135.655884
20478.076172	-135.888748
20480.767822	-135.627518
20483.459473	-133.953430
20486.151123	-135.186600
20488.842773	-135.626816
20491.534424	-136.092987
20494.226074	-136.326157
20496.917725	-136.220551
20499.609375	-135.412750
20502.301025	-134.833420
20504.992676	-134.951920
20507.684326	-135.609283
20510.375977	-135.631409
20513.067627	-136.041748
20515.759277	-135.295700
20518.450928	-134.973572
20521.142578	-134.709045
20523.834229	-135.613327
20526.525879	-135.023621
20529.217529	-134.267227
20531.909180	-134.590332
20534.600830	-134.534363
20537.292480	-135.419891
20539.984131	-136.285446
20542.675781	-134.655197
20545.367432	-135.316406
20548.059082	-135.812866
20550.750732	-135.572220
20553.442383	-135.251801
20556.134033	-135.278885
20558.825684	-135.244415
20561.517334	-135.713013
20564.208984	-134.631744
20566.900635	-135.055801
20569.592285	-134.980133
20572.283936	-135.285950
20574.975586	-136.337646
20577.667236	-135.955185
20580.358887	-135.471954
20583.050537	-135.978531
20585.742188	-136.061615
20588.433838	-135.452530
20591.125488	-134.523972
20593.817139	-135.896912
20596.508789	-135.414520
20599.200439	-135.724518
20601.892090	-135.467331
20604.583740	-135.674271
20607.275391	-134.796463
20609.967041	-135.109573
20612.658691	-135.502975
20615.350342	-135.215271
20618.041992	-134.617798
20620.733643	-134.939575
20623.425293	-135.431839
20626.116943	-135.478592
20628.808594	-135.900528
20631.500244	-135.742569
20634.191895	-135.462677
20636.883545	-135.924103
20639.575195	-135.232834
20642.266846	-134.652649
20644.958496	-135.133514
20647.650146	-135.937500
20650.341797	-137.065109
20653.033447	-135.787445
20655.725098	-135.752609
20658.416748	-135.701645
20661.108398	-133.940094
20663.800049	-133.471649
20666.491699	-134.143829
20669.183350	-134.292084
20671.875000	-134.740097
20674.566650	-135.330643
20677.258301	-135.083115
20679.949951	-135.300781
20682.641602	-135.524582
20685.333252	-135.374847
20688.024902	-136.056427
20690.716553	-135.585022
20693.408203	-135.314209
20696.099854	-135.086929
20698.791504	-134.866272
20701.483154	-135.875732
20704.174805	-136.080917
20706.866455	-135.999680
20709.558105	-135.590042
20712.249756	-135.228470
20714.941406	-135.536301
20717.633057	-135.660599
20720.324707	-135.338776
20723.016357	-135.294556
20725.708008	-135.973557
20728.399658	-135.090225
20731.091309	-135.291290
20733.782959	-135.892990
20736.474609	-135.783951
20739.166260	-135.985580
20741.857910	-135.290970
20744.549561	-136.081329
20747.241211	-136.403793
20749.932861	-135.870590
20752.624512	-134.888519
20755.316162	-134.830322
20758.007812	-134.718689
20760.699463	-134.893250
20763.391113	-136.181793
20766.082764	-135.454926
20768.774414	-135.125809
20771.466064	-135.621536
20774.157715	-135.319397
20776.849365	-135.082520
20779.541016	-135.746933
20782.232666	-135.317307
20784.924316	-134.718277
20787.615967	-136.226852
20790.307617	-135.578308
20792.999268	-135.348206
20795.690918	-136.723709
20798.382568	-136.577179
20801.074219	-135.467041
20803.765869	-134.946274
20806.457520	-135.465561
20809.149170	-135.518280
20811.840820	-135.035583
20814.532471	-134.996109
20817.224121	-134.880020
20819.915771	-135.590683
20822.607422	-135.821732
20825.299072	-135.652130
20827.990723	-135.576126
20830.682373	-136.345856
20833.374023	-135.769608
20836.065674	-134.695999
20838.757324	-135.819809
20841.448975	-135.233063
20844.140625	-134.744278
20846.832275	-135.495926
20849.523926	-135.374619
20852.215576	-135.531799
20854.907227	-135.254700
20857.598877	-135.097351
20860.290527	-135.873062
20862.982178	-135.228760
20865.673828	-134.510529
20868.365479	-135.150253
20871.057129	-136.590485
20873.748779	-136.350754
20876.440430	-136.008774
20879.132080	-135.785843
20881.823730	-135.407364
20884.515381	-135.926285
20887.207031	-136.822571
20889.898682	-136.202011
20892.590332	-136.356232
20895.281982	-135.178970
20897.973633	-135.339035
20900.665283	-136.500916
20903.356934	-136.567795
20906.048584	-135.932465
20908.740234	-135.281006
20911.431885	-134.153717
20914.123535	-134.839249
20916.815186	-135.317612
20919.506836	-135.834427
20922.198486	-135.128510
20924.890137	-135.019135
20927.581787	-135.447784
20930.273438	-135.816742
20932.965088	-136.468094
20935.656738	-135.912277
20938.348389	-136.121002
20941.040039	-135.882614
20943.731689	-135.397125
20946.423340	-135.818604
20949.114990	-135.601318
20951.806641	-136.219345
20954.498291	-136.708923
20957.189941	-136.422134
20959.881592	-135.920776
20962.573242	-135.249863
20965.264893	-135.374115
20967.956543	-135.201523
20970.648193	-135.559647
20973.339844	-135.311478
20976.031494	-135.257599
20978.723145	-135.322815
20981.414795	-136.333359
20984.106445	-136.763412
20986.798096	-136.666748
20989.489746	-135.550415
20992.181396	-135.657715
20994.873047	-135.737396
20997.564697	-135.596405
21000.256348	-136.219208
21002.947998	-136.309174
21005.639648	-135.285889
21008.331299	-134.892151
21011.022949	-134.892700
21013.714600	-134.994064
21016.406250	-135.271881
21019.097900	-134.975815
21021.789551	-135.767776
21024.481201	-134.769135
21027.172852	-134.139771
21029.864502	-135.157532
21032.556152	-135.391907
21035.247803	-135.694382
21037.939453	-135.872803
21040.631104	-135.904617
21043.322754	-136.520096
21046.014404	-136.538223
21048.706055	-136.148468
21051.397705	-135.657730
21054.089355	-135.946198
21056.781006	-135.743454
21059.472656	-135.429108
21062.164307	-134.515503
21064.855957	-134.343826
21067.547607	-135.299286
21070.239258	-134.856232
21072.930908	-135.928635
21075.622559	-136.612152
21078.314209	-137.230850
21081.005859	-136.448883
21083.697510	-135.325043
21086.389160	-135.295212
21089.080811	-135.194885
21091.772461	-137.020432
21094.464111	-136.849304
21097.155762	-135.572189
21099.847412	-135.340500
21102.539062	-135.586334
21105.230713	-134.880844
21107.922363	-135.209381
21110.614014	-135.251099
21113.305664	-135.148102
21115.997314	-135.311050
21118.688965	-134.948441
21121.380615	-134.141739
21124.072266	-134.876846
21126.763916	-135.606354
21129.455566	-135.637512
21132.147217	-134.798523
21134.838867	-134.980392
21137.530518	-136.481522
21140.222168	-136.630783
21142.913818	-135.196915
21145.605469	-136.071518
21148.297119	-135.900589
21150.988770	-135.687027
21153.680420	-135.526016
21156.372070	-135.582153
21159.063721	-135.467316
21161.755371	-134.766281
21164.447021	-136.339157
21167.138672	-135.750809
21169.830322	-135.554657
21172.521973	-135.150543
21175.213623	-134.899765
21177.905273	-135.316818
21180.596924	-134.379578
21183.288574	-134.728668
21185.980225	-135.478256
21188.671875	-134.812256
21191.363525	-135.223511
21194.055176	-135.957291
21196.746826	-136.761246
21199.438477	-137.168182
21202.130127	-136.499451
21204.821777	-135.840866
21207.513428	-135.493240
21210.205078	-135.195999
21212.896729	-134.771881
21215.588379	-135.607758
21218.280029	-136.539597
21220.971680	-135.573685
21223.663330	-135.626740
21226.354980	-135.546982
21229.046631	-136.469604
21231.738281	-136.714752
21234.429932	-135.319290
21237.121582	-134.593552
21239.813232	-134.477768
21242.504883	-134.878616
21245.196533	-135.310394
21247.888184	-135.146790
21250.579834	-134.732132
21253.271484	-135.539932
21255.963135	-136.291367
21258.654785	-135.407181
21261.346436	-135.730148
21264.038086	-136.832779
21266.729736	-136.036957
21269.421387	-134.546890
21272.113037	-134.627365
21274.804688	-136.400467
21277.496338	-135.506836
21280.187988	-135.364258
21282.879639	-135.610565
21285.571289	-134.850754
21288.262939	-135.084396
21290.954590	-135.635254
21293.646240	-136.199722
21296.337891	-135.412308
21299.029541	-135.128464
21301.721191	-134.553543
21304.412842	-135.018982
21307.104492	-135.266434
21309.796143	-134.227249
21312.487793	-134.385406
21315.179443	-136.197815
21317.871094	-136.773102
21320.562744	-135.257828
21323.254395	-135.112717
21325.946045	-135.415482
21328.637695	-135.460953
21331.329346	-135.286743
21334.020996	-134.780334
21336.712646	-135.521545
21339.404297	-136.050720
21342.095947	-135.976273
21344.787598	-135.231598
21347.479248	-135.401611
21350.170898	-135.963837
21352.862549	-135.300781
21355.554199	-135.166626
21358.245850	-135.860092
21360.937500	-136.780624
21363.629150	-136.120529
21366.320801	-135.875916
21369.012451	-136.339462
21371.704102	-136.452591
21374.395752	-135.515503
21377.087402	-135.158249
21379.779053	-136.208389
21382.470703	-135.060715
21385.162354	-135.492508
21387.854004	-136.061584
21390.545654	-136.357285
21393.237305	-136.714142
21395.928955	-136.042740
21398.620605	-135.599731
21401.312256	-135.682938
21404.003906	-136.249710
21406.695557	-135.339417
21409.387207	-136.143661
21412.078857	-134.924759
21414.770508	-134.423752
21417.462158	-135.003174
21420.153809	-135.732742
21422.845459	-136.185959
21425.537109	-135.952789
21428.228760	-135.760406
21430.920410	-136.654480
21433.612061	-135.804535
21436.303711	-135.397110
21438.995361	-135.005310
21441.687012	-134.687668
21444.378662	-135.219620
21447.070312	-136.154602
21449.761963	-135.164642
21452.453613	-134.816254
21455.145264	-135.397247
21457.836914	-135.060013
21460.528564	-136.523132
21463.220215	-135.951080
21465.911865	-135.266754
21468.603516	-135.411102
21471.295166	-135.839386
21473.986816	-135.618805
21476.678467	-135.711136
21479.370117	-136.394958
21482.061768	-136.023956
21484.753418	-134.888016
21487.445068	-135.277435
21490.136719	-135.574295
21492.828369	-134.947845
21495.520020	-135.090637
21498.211670	-134.614212
21500.903320	-134.760986
21503.594971	-134.883514
21506.286621	-135.126450
21508.978271	-136.200455
21511.669922	-135.216003
21514.361572	-135.787949
21517.053223	-136.384262
21519.744873	-136.164337
21522.436523	-135.788361
21525.128174	-135.454681
21527.819824	-136.525589
21530.511475	-135.642990
21533.203125	-135.973129
21535.894775	-135.384186
21538.586426	-134.851288
21541.278076	-135.645813
21543.969727	-135.527374
21546.661377	-135.638840
21549.353027	-135.797119
21552.044678	-135.281631
21554.736328	-135.567383
21557.427979	-135.486526
21560.119629	-135.576920
21562.811279	-134.956985
21565.502930	-134.200653
21568.194580	-134.347534
21570.886230	-134.936417
21573.577881	-135.344894
21576.269531	-135.325577
21578.961182	-135.637772
21581.652832	-136.194000
21584.344482	-135.539749
21587.036133	-135.799347
21589.727783	-136.218750
21592.419434	-135.470932
21595.111084	-135.394821
21597.802734	-135.194855
21600.494385	-135.605072
21603.186035	-135.682922
21605.877686	-134.989014
21608.569336	-135.346909
21611.260986	-135.586288
21613.952637	-136.098999
21616.644287	-135.814178
21619.335938	-136.257797
21622.027588	-135.814255
21624.719238	-135.168961
21627.410889	-135.403793
21630.102539	-135.921341
21632.794189	-135.466278
21635.485840	-135.085342
21638.177490	-134.345352
21640.869141	-134.347000
21643.560791	-135.238190
21646.252441	-136.131470
21648.944092	-136.312469
21651.635742	-135.553329
21654.327393	-135.304245
21657.019043	-136.965530
21659.710693	-136.438828
21662.402344	-136.085281
21665.093994	-136.105621
21667.785645	-135.349625
21670.477295	-134.843704
21673.168945	-135.321732
21675.860596	-134.385132
21678.552246	-135.271484
21681.243896	-136.497803
21683.935547	-136.106934
21686.627197	-134.965805
21689.318848	-134.667648
21692.010498	-134.975906
21694.702148	-136.366714
21697.393799	-135.591064
21700.085449	-135.414948
21702.777100	-134.944397
21705.468750	-134.574844
21708.160400	-134.595123
21710.852051	-134.880386
21713.543701	-134.628174
21716.235352	-136.568787
21718.927002	-137.376755
21721.618652	-136.345856
21724.310303	-135.638123
21727.001953	-136.120819
21729.693604	-136.433762
21732.385254	-135.407486
21735.076904	-134.995895
21737.768555	-134.124466
21740.460205	-134.812225
21743.151855	-135.272079
21745.843506	-134.882629
21748.535156	-135.008942
21751.226807	-135.998779
21753.918457	-136.170380
21756.610107	-136.232635
21759.301758	-134.571747
21761.993408	-135.586273
21764.685059	-136.041199
21767.376709	-135.349960
21770.068359	-134.380264
21772.760010	-134.681152
21775.451660	-135.650253
21778.143311	-135.109329
21780.834961	-134.566925
21783.526611	-134.802414
21786.218262	-136.489700
21788.909912	-136.179779
21791.601562	-135.420975
21794.293213	-135.645050
21796.984863	-135.730103
21799.676514	-135.534576
21802.368164	-136.304489
21805.059814	-136.728760
21807.751465	-136.008026
21810.443115	-135.208023
21813.134766	-135.165100
21815.826416	-135.888260
21818.518066	-136.322174
21821.209717	-134.812515
21823.901367	-135.337631
21826.593018	-135.451538
21829.284668	-135.249802
21831.976318	-134.685150
21834.667969	-135.495285
21837.359619	-134.679337
21840.051270	-134.903000
21842.742920	-135.145203
21845.434570	-135.137604
21848.126221	-135.733368
21850.817871	-135.831314
21853.509521	-136.063461
21856.201172	-136.302017
21858.892822	-136.568573
21861.584473	-136.231812
21864.276123	-136.193741
